Transaction Date,Day of Week,Month,Quarter,Financial Year,Outlet ID,Outlet Name,Area,Product ID,Product Name,Category,Units Sold,Unit Price,Gross Sales,Discount %,Discount Amount,Net Sales,GST %,GST Amount,Total Bill,Payment Mode,Customer Count,Average Bill Size,Peak Hour Sales %,Weather,Special Event,Holiday,Stock Availability,Employee Shift,Manager Name,Remarks
2025-08-11,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,55,180,9900,0.0,0.0,9900.0,5,495.0,10395.0,Debit Card,45,231.0,46.38,Sunny,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-11,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,50,130,6500,0.0,0.0,6500.0,5,325.0,6825.0,UPI,34,200.74,46.38,Sunny,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-11,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD003,French Fries,Sides,39,85,3315,0.0,0.0,3315.0,5,165.75,3480.75,UPI,27,128.92,46.38,Sunny,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,76,220,16720,0.0,0.0,16720.0,5,836.0,17556.0,UPI,61,287.8,62.47,Rainy,None,No,Available,Evening,Aarav Sharma,Heavy Rainfall - Lower Footfall
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,64,160,10240,0.0,0.0,10240.0,5,512.0,10752.0,UPI,46,233.74,62.47,Rainy,None,No,Available,Evening,Aarav Sharma,Heavy Rainfall - Lower Footfall
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD003,French Fries,Sides,55,110,6050,0.0,0.0,6050.0,5,302.5,6352.5,Debit Card,43,147.73,62.47,Rainy,None,No,Available,Evening,Aarav Sharma,Heavy Rainfall - Lower Footfall
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,75,215,16125,0.0,0.0,16125.0,5,806.25,16931.25,Cash,56,302.34,68.94,Rainy,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,62,155,9610,0.0,0.0,9610.0,5,480.5,10090.5,Wallet,42,240.25,68.94,Rainy,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD003,French Fries,Sides,54,105,5670,0.0,0.0,5670.0,5,283.5,5953.5,UPI,42,141.75,68.94,Rainy,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,66,220,14520,0.0,0.0,14520.0,5,726.0,15246.0,UPI,53,287.66,67.56,Rainy,None,No,Available,Evening,Rahul Nair,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,58,160,9280,0.0,0.0,9280.0,5,464.0,9744.0,Credit Card,40,243.6,67.56,Rainy,None,No,Available,Evening,Rahul Nair,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD003,French Fries,Sides,44,110,4840,0.0,0.0,4840.0,5,242.0,5082.0,Cash,30,169.4,67.56,Rainy,None,No,Available,Evening,Rahul Nair,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,87,200,17400,0.0,0.0,17400.0,5,870.0,18270.0,UPI,70,261.0,59.63,Rainy,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,80,145,11600,0.0,0.0,11600.0,5,580.0,12180.0,Credit Card,63,193.33,59.63,Rainy,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD003,French Fries,Sides,60,95,5700,0.0,0.0,5700.0,5,285.0,5985.0,UPI,50,119.7,59.63,Rainy,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,57,225,12825,0.0,0.0,12825.0,5,641.25,13466.25,Cash,47,286.52,44.36,Rainy,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,57,165,9405,0.0,0.0,9405.0,5,470.25,9875.25,Debit Card,41,240.86,44.36,Rainy,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD003,French Fries,Sides,42,115,4830,0.0,0.0,4830.0,5,241.5,5071.5,Cash,33,153.68,44.36,Rainy,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,59,210,12390,0.0,0.0,12390.0,5,619.5,13009.5,UPI,49,265.5,46.39,Rainy,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,52,150,7800,0.0,0.0,7800.0,5,390.0,8190.0,Credit Card,36,227.5,46.39,Rainy,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD003,French Fries,Sides,48,100,4800,0.0,0.0,4800.0,5,240.0,5040.0,UPI,35,144.0,46.39,Rainy,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,53,190,10070,0.0,0.0,10070.0,5,503.5,10573.5,Credit Card,37,285.77,48.01,Rainy,None,No,Available,Morning,Meera Krishnan,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,45,140,6300,0.0,0.0,6300.0,5,315.0,6615.0,Credit Card,31,213.39,48.01,Rainy,None,No,Available,Morning,Meera Krishnan,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,38,90,3420,0.0,0.0,3420.0,5,171.0,3591.0,UPI,28,128.25,48.01,Rainy,None,No,Available,Morning,Meera Krishnan,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,51,205,10455,0.0,0.0,10455.0,5,522.75,10977.75,Credit Card,38,288.89,49.29,Rainy,None,No,Available,Evening,Aditya Verma,Brief Power Outage - Slow Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,45,150,6750,0.0,0.0,6750.0,5,337.5,7087.5,UPI,30,236.25,49.29,Rainy,None,No,Available,Evening,Aditya Verma,Brief Power Outage - Slow Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD003,French Fries,Sides,42,100,4200,0.0,0.0,4200.0,5,210.0,4410.0,Wallet,31,142.26,49.29,Rainy,None,No,Available,Evening,Aditya Verma,Brief Power Outage - Slow Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,55,195,10725,0.0,0.0,10725.0,5,536.25,11261.25,UPI,37,304.36,48.9,Rainy,None,No,Available,Morning,Sneha Hegde,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,44,140,6160,0.0,0.0,6160.0,5,308.0,6468.0,UPI,31,208.65,48.9,Rainy,None,No,Available,Morning,Sneha Hegde,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,44,90,3960,0.0,0.0,3960.0,5,198.0,4158.0,Debit Card,32,129.94,48.9,Rainy,None,No,Available,Morning,Sneha Hegde,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,46,180,8280,0.0,0.0,8280.0,5,414.0,8694.0,UPI,32,271.69,48.33,Rainy,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,44,130,5720,0.0,0.0,5720.0,5,286.0,6006.0,Credit Card,33,182.0,48.33,Rainy,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-12,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD003,French Fries,Sides,36,85,3060,0.0,0.0,3060.0,5,153.0,3213.0,UPI,25,128.52,48.33,Rainy,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,93,220,20460,0.0,0.0,20460.0,5,1023.0,21483.0,Cash,77,279.0,54.4,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,91,160,14560,0.0,0.0,14560.0,5,728.0,15288.0,Credit Card,61,250.62,54.4,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD003,French Fries,Sides,73,110,8030,0.0,0.0,8030.0,5,401.5,8431.5,UPI,51,165.32,54.4,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,77,215,16555,0.0,0.0,16555.0,5,827.75,17382.75,UPI,62,280.37,72.15,Overcast,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,78,155,12090,0.0,0.0,12090.0,5,604.5,12694.5,Cash,55,230.81,72.15,Overcast,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD003,French Fries,Sides,60,105,6300,0.0,0.0,6300.0,5,315.0,6615.0,Credit Card,40,165.38,72.15,Overcast,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,75,220,16500,0.0,0.0,16500.0,5,825.0,17325.0,UPI,53,326.89,67.02,Overcast,None,No,Available,Evening,Rahul Nair,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,65,160,10400,0.0,0.0,10400.0,5,520.0,10920.0,Credit Card,45,242.67,67.02,Overcast,None,No,Available,Evening,Rahul Nair,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD003,French Fries,Sides,53,110,5830,0.0,0.0,5830.0,5,291.5,6121.5,Credit Card,43,142.36,67.02,Overcast,None,No,Available,Evening,Rahul Nair,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,95,200,19000,0.0,0.0,19000.0,5,950.0,19950.0,UPI,73,273.29,58.03,Overcast,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,89,145,12905,0.0,0.0,12905.0,5,645.25,13550.25,Wallet,68,199.27,58.03,Overcast,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD003,French Fries,Sides,67,95,6365,0.0,0.0,6365.0,5,318.25,6683.25,Cash,45,148.52,58.03,Overcast,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,71,225,15975,0.1,1597.5,14377.5,5,718.88,15096.38,Wallet,51,296.01,48.38,Overcast,None,No,Available,Morning,Vikram Malhotra,Combo Offer Applied
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,56,165,9240,0.1,924.0,8316.0,5,415.8,8731.8,Debit Card,41,212.97,48.38,Overcast,None,No,Available,Morning,Vikram Malhotra,Combo Offer Applied
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD003,French Fries,Sides,47,115,5405,0.1,540.5,4864.5,5,243.23,5107.73,Debit Card,39,130.97,48.38,Overcast,None,No,Available,Morning,Vikram Malhotra,Combo Offer Applied
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,69,210,14490,0.0,0.0,14490.0,5,724.5,15214.5,Cash,49,310.5,48.83,Overcast,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,60,150,9000,0.0,0.0,9000.0,5,450.0,9450.0,Credit Card,42,225.0,48.83,Overcast,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD003,French Fries,Sides,53,100,5300,0.0,0.0,5300.0,5,265.0,5565.0,Credit Card,40,139.12,48.83,Overcast,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,61,190,11590,0.0,0.0,11590.0,5,579.5,12169.5,Credit Card,46,264.55,46.13,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,53,140,7420,0.0,0.0,7420.0,5,371.0,7791.0,UPI,41,190.02,46.13,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,52,90,4680,0.0,0.0,4680.0,5,234.0,4914.0,Cash,40,122.85,46.13,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,67,205,13735,0.0,0.0,13735.0,5,686.75,14421.75,UPI,46,313.52,46.23,Overcast,None,No,Available,Evening,Aditya Verma,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,56,150,8400,0.0,0.0,8400.0,5,420.0,8820.0,Cash,40,220.5,46.23,Overcast,None,No,Available,Evening,Aditya Verma,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD003,French Fries,Sides,50,100,5000,0.0,0.0,5000.0,5,250.0,5250.0,UPI,38,138.16,46.23,Overcast,None,No,Available,Evening,Aditya Verma,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,64,195,12480,0.0,0.0,12480.0,5,624.0,13104.0,Credit Card,43,304.74,53.91,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,59,140,8260,0.0,0.0,8260.0,5,413.0,8673.0,UPI,44,197.11,53.91,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,44,90,3960,0.0,0.0,3960.0,5,198.0,4158.0,Debit Card,35,118.8,53.91,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,55,180,9900,0.05,495.0,9405.0,5,470.25,9875.25,Credit Card,40,246.88,50.54,Overcast,None,No,Available,Morning,Rohan Das,5% Discount Day
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,43,130,5590,0.05,279.5,5310.5,5,265.53,5576.03,Wallet,33,168.97,50.54,Overcast,None,No,Available,Morning,Rohan Das,5% Discount Day
2025-08-13,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD003,French Fries,Sides,42,85,3570,0.05,178.5,3391.5,5,169.58,3561.08,Debit Card,31,114.87,50.54,Overcast,None,No,Available,Morning,Rohan Das,5% Discount Day
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,98,220,21560,0.1,2156.0,19404.0,5,970.2,20374.2,UPI,70,291.06,64.59,Sunny,None,No,Available,Evening,Aarav Sharma,Combo Offer Applied
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,97,160,15520,0.1,1552.0,13968.0,5,698.4,14666.4,Credit Card,68,215.68,64.59,Sunny,None,No,Available,Evening,Aarav Sharma,Combo Offer Applied
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD003,French Fries,Sides,72,110,7920,0.1,792.0,7128.0,5,356.4,7484.4,UPI,48,155.92,64.59,Sunny,None,No,Available,Evening,Aarav Sharma,Combo Offer Applied
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,74,215,15910,0.0,0.0,15910.0,5,795.5,16705.5,UPI,59,283.14,62.72,Sunny,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,76,155,11780,0.0,0.0,11780.0,5,589.0,12369.0,Cash,58,213.26,62.72,Sunny,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD003,French Fries,Sides,67,105,7035,0.0,0.0,7035.0,5,351.75,7386.75,UPI,46,160.58,62.72,Sunny,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,68,220,14960,0.0,0.0,14960.0,5,748.0,15708.0,Credit Card,50,314.16,62.16,Sunny,None,No,Available,Morning,Rahul Nair,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,60,160,9600,0.0,0.0,9600.0,5,480.0,10080.0,UPI,40,252.0,62.16,Sunny,None,No,Available,Morning,Rahul Nair,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD003,French Fries,Sides,56,110,6160,0.0,0.0,6160.0,5,308.0,6468.0,Credit Card,40,161.7,62.16,Sunny,None,No,Available,Morning,Rahul Nair,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,83,200,16600,0.0,0.0,16600.0,5,830.0,17430.0,Credit Card,68,256.32,57.64,Sunny,None,No,Available,Evening,Priyanka Sen,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,84,145,12180,0.0,0.0,12180.0,5,609.0,12789.0,Debit Card,60,213.15,57.64,Sunny,None,No,Available,Evening,Priyanka Sen,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD003,French Fries,Sides,69,95,6555,0.0,0.0,6555.0,5,327.75,6882.75,Credit Card,50,137.66,57.64,Sunny,None,No,Available,Evening,Priyanka Sen,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,67,225,15075,0.0,0.0,15075.0,5,753.75,15828.75,Credit Card,46,344.1,44.9,Sunny,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,58,165,9570,0.0,0.0,9570.0,5,478.5,10048.5,UPI,47,213.8,44.9,Sunny,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD003,French Fries,Sides,51,115,5865,0.0,0.0,5865.0,5,293.25,6158.25,UPI,38,162.06,44.9,Sunny,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,71,210,14910,0.0,0.0,14910.0,5,745.5,15655.5,Wallet,49,319.5,48.13,Sunny,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,57,150,8550,0.0,0.0,8550.0,5,427.5,8977.5,Credit Card,43,208.78,48.13,Sunny,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD003,French Fries,Sides,50,100,5000,0.0,0.0,5000.0,5,250.0,5250.0,UPI,37,141.89,48.13,Sunny,None,No,Available,Evening,Siddharth Rao,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,60,190,11400,0.0,0.0,11400.0,5,570.0,11970.0,UPI,43,278.37,45.97,Sunny,None,No,Available,Morning,Meera Krishnan,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,60,140,8400,0.0,0.0,8400.0,5,420.0,8820.0,UPI,48,183.75,45.97,Sunny,None,No,Available,Morning,Meera Krishnan,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,48,90,4320,0.0,0.0,4320.0,5,216.0,4536.0,Debit Card,37,122.59,45.97,Sunny,None,No,Available,Morning,Meera Krishnan,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,65,205,13325,0.0,0.0,13325.0,5,666.25,13991.25,Cash,54,259.1,50.15,Sunny,None,No,Available,Morning,Aditya Verma,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,62,150,9300,0.0,0.0,9300.0,5,465.0,9765.0,UPI,42,232.5,50.15,Sunny,None,No,Available,Morning,Aditya Verma,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD003,French Fries,Sides,51,100,5100,0.0,0.0,5100.0,5,255.0,5355.0,Credit Card,42,127.5,50.15,Sunny,None,No,Available,Morning,Aditya Verma,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,62,195,12090,0.0,0.0,12090.0,5,604.5,12694.5,UPI,43,295.22,51.54,Sunny,None,No,Available,Morning,Sneha Hegde,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,60,140,8400,0.0,0.0,8400.0,5,420.0,8820.0,Debit Card,42,210.0,51.54,Sunny,None,No,Available,Morning,Sneha Hegde,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,46,90,4140,0.0,0.0,4140.0,5,207.0,4347.0,Credit Card,35,124.2,51.54,Sunny,None,No,Available,Morning,Sneha Hegde,Normal Operations
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,57,180,10260,0.0,0.0,10260.0,5,513.0,10773.0,Debit Card,42,256.5,50.53,Sunny,Local Event,No,Available,Full Day,Rohan Das,Local Event - High Footfall
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,54,130,7020,0.0,0.0,7020.0,5,351.0,7371.0,Credit Card,36,204.75,50.53,Sunny,Local Event,No,Available,Full Day,Rohan Das,Local Event - High Footfall
2025-08-14,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD003,French Fries,Sides,44,85,3740,0.0,0.0,3740.0,5,187.0,3927.0,UPI,29,135.41,50.53,Sunny,Local Event,No,Available,Full Day,Rohan Das,Local Event - High Footfall
2025-08-15,Friday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,171,220,37620,0.0,0.0,37620.0,5,1881.0,39501.0,UPI,120,329.18,55.09,Overcast,Independence Day,Yes,Available,Full Day,Aarav Sharma,Festival Demand - High Footfall
2025-08-15,Friday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,143,160,22880,0.0,0.0,22880.0,5,1144.0,24024.0,UPI,106,226.64,55.09,Overcast,Independence Day,Yes,Available,Full Day,Aarav Sharma,Festival Demand - High Footfall
